Rank,Name,Team,Player_Type,Position,Salary_M,Dollar_Per_Score,Rostered_By,HR,R,RBI,SB,AVG,OBP,SLG,W,QS,SO,ERA,WHIP,IP,SV,HLD,Strategy_Score,FPTS,WAR,z_HR,z_R,z_RBI,z_QS,z_K,z_ERA,z_WHIP,Block_Type,Blocking_Franchise,Tier
87,Nico Hoerner,CHC,Batter,Batter,5.0,3.842870402772277,Steve Cornish,8.6087,73.8093,59.2283,24.9569,0.284587,0.339348,0.391199,,,59.4289,,,,,,1.3011107521068004,696.5,3.53386,-1.4558510559016227,0.5842955500907243,-0.3059660791479449,,,,,Partial,Steve Cornish,Tier 2 - Strong
88,Carlos Rodón,NYY,Pitcher,SP,5.0,3.875413183638431,Zack Semler,23.1336,77.5739,,,0.232716,,,10.0426,14.0791,174.421,4.0289,1.25909,161.648,0.0,0.0,1.290185010751744,688.9000000000001,2.23125,,,,0.5474126551361352,0.9551992986720775,0.31616892518531314,0.5255906616195958,Partial,Zack Semler,Tier 2 - Strong
89,Emmet Sheehan,LAD,Pitcher,SP,,,,17.6087,55.3216,,,0.227852,,,7.7662,8.0583,136.099,3.87757,1.2131,119.969,0.0,0.7738,1.2612914126337913,531.2,1.90063,,,,-1.0630589196408675,-0.1493749481934729,0.6418508460701892,1.032934674757647,,,Tier 2 - Strong
90,Munetaka Murakami,CHW,Batter,Batter,,,,29.6117,67.8949,74.7422,8.7333,0.230723,0.33341,0.457658,,,157.591,,,,,,1.2327147054563203,700.6,1.90848,1.54523803712918,0.18303826124095995,0.8103485740035893,,,,,,,Tier 2 - Strong
91,Drew Rasmussen,TBR,Pitcher,SP,,,,21.4894,80.8952,,,0.25429,,,10.3897,14.5429,156.43,3.9171,1.25421,171.003,0.0,0.0,1.2201417777635843,724.1000000000001,2.84433,,,,0.6714720353483283,0.4366356726776592,0.5567771241870255,0.5794249469884519,,,Tier 2 - Strong
92,José Soriano,LAA,Pitcher,SP,,,,14.9303,79.6929,,,0.249749,,,10.6713,16.4599,164.636,3.65198,1.37541,177.273,0.0,0.0,1.208126101689241,766.5,3.01263,,,,1.1842401075061009,0.6731613307794987,1.1273499839306207,-0.7576068945495312,,,Tier 2 - Strong
93,Michael Harris II,ATL,Batter,Batter,9.4,7.898310494168043,Jake Levine & Johnny Drago,18.8138,61.3379,66.4634,15.1928,0.274984,0.310634,0.464362,,,91.9505,,,,,,1.190127940265298,603.5,3.05965,0.0023413120119443014,-0.2618156618937476,0.21464112774501307,,,,,,,Tier 2 - Strong
94,Teoscar Hernández,LAD,Batter,Batter,,,,26.0267,69.2884,79.3912,5.7187,0.254938,0.309396,0.460024,,,147.799,,,,,,1.1779154852684188,675.0,1.46803,1.0329824356191377,0.27757904847417775,1.1448709586071695,,,,,,,Tier 2 - Strong
95,Brice Turang,MIL,Batter,Batter,,,,14.297,77.0404,61.6939,26.372,0.260801,0.33219,0.395432,,,126.613,,,,,,1.141475323377512,680.2,2.90769,-0.6430578793131774,0.8035067001655385,-0.12855192739948545,,,,,,,Tier 2 - Strong
96,Zac Gallen,,Pitcher,SP,17.6,15.80746001395519,Zack Semler,26.2749,96.5944,,,0.252149,,,10.89,16.2406,181.619,4.21687,1.31653,191.167,0.0,0.0,1.113398356501444,756.6000000000001,2.34076,,,,1.1255807239775668,1.1626708666731798,-0.08836706020244911,-0.10806535304989,,,Tier 2 - Strong
97,Nolan McLean,NYM,Pitcher,SP,,,Ross & Jack Kantor,16.9825,74.3498,,,0.241677,,,10.3313,15.1649,154.152,3.74008,1.31564,162.945,0.0,0.0,1.0829512330358546,696.5000000000001,2.20424,,,,0.837847487034366,0.37097573493015784,0.9377472797083415,-0.0982472149395857,Partial,Ross & Jack Kantor,Tier 2 - Strong
98,Jarren Duran,BOS,Batter,Batter,,,,15.1106,78.2898,61.3918,20.4174,0.257614,0.325092,0.435713,,,135.913,,,,,,1.0826259699967604,691.1,1.99216,-0.5268037210457938,0.8882711490849377,-0.15028976615808734,,,,,,,Tier 2 - Strong
99,Robbie Ray,SFG,Pitcher,SP,,,,25.791,89.8959,,,0.238781,,,10.0473,15.0126,187.191,4.20074,1.30887,179.798,0.0,0.0,1.0793429703439488,724.0,1.58436,,,,0.7971095749896984,1.3232754202855916,-0.05365319392429421,-0.023563175606152762,,,Tier 2 - Strong
100,Shea Langeliers,ATH,Batter,Batter,,,,26.6819,68.1468,71.5009,5.0797,0.250375,0.311108,0.483949,,,111.637,,,,,,1.0150253054442906,633.3,2.50118,1.1266030409495082,0.200128196155956,0.577118329818693,,,,,,,Tier 2 - Strong
101,Shane Bieber,TOR,Pitcher,SP,,,,19.4997,71.4595,,,0.253749,,,9.6034,13.8616,139.639,3.86406,1.23529,153.005,0.0,0.0,0.9797999019579711,657.7,2.46885,,,,0.4892347439758244,-0.047339750815881154,0.6709261302250475,0.7881431189513125,,,Tier 3 - Solid
102,Merrill Kelly,ARI,Pitcher,SP,,,,23.9219,92.1214,,,0.25559,,,10.9999,16.0579,169.22,4.14773,1.31314,185.122,0.0,0.0,0.9593587634022582,742.1999999999999,2.48128,,,,1.0767112786029058,0.805288264332854,0.060431248196284086,-0.0706681753039018,,,Tier 3 - Solid
103,Randy Arozarena,SEA,Batter,Batter,7.0,7.396494932002407,Tyler Hart,21.3689,81.9202,66.9506,22.3815,0.233147,0.330558,0.403241,,,167.552,,,,,,0.9463942129823015,715.8,1.86132,0.3674359528538718,1.1345724579988063,0.24969797992373208,,,,,,,Tier 2 - Strong
104,Jurickson Profar,ATL,Batter,Batter,6.3,6.897749613937896,Ross & Jack Kantor,17.9769,76.4785,70.0518,8.6835,0.254438,0.348544,0.412479,,,99.326,,,,,,0.9133413580669764,710.2,1.61974,-0.11724215044377531,0.7653850867128321,0.4728472204340837,,,,,Partial,Ross & Jack Kantor,Tier 2 - Strong
105,Iván Herrera,STL,Batter,Batter,1.5,1.6644417949769232,Brenden Freedman,15.867,63.6549,55.4906,7.4171,0.273047,0.361293,0.440579,,,93.2501,,,,,,0.9012030366738039,617.6,2.26056,-0.41872279022788667,-0.1046208258554502,-0.5749151686150993,,,,,,,Tier 2 - Strong
106,Nick Lodolo,CIN,Pitcher,SP,,,,22.25,75.0878,,,0.246613,,,9.2865,12.7813,157.609,4.06803,1.23218,154.395,0.0,0.0,0.8568329436748867,634.8000000000002,2.40229,,,,0.20027107764716462,0.4706185816347722,0.23195605553471368,0.8224514442581035,,,Tier 3 - Solid
107,Steven Kwan,CLE,Batter,Batter,5.3,6.251410312653104,Zack Semler,11.2665,77.3129,51.0949,16.9728,0.2782,0.35032,0.398934,,,56.4944,,,,,,0.8478086919478934,681.9,2.8037,-1.076081756684498,0.8219942240414276,-0.8912111561397189,,,,,Partial,Zack Semler,Tier 2 - Strong
108,Gavin Williams,CLE,Pitcher,SP,,,,22.5997,86.5602,,,0.240063,,,10.1913,15.0641,180.401,4.067,1.34882,177.33,0.0,0.0,0.8449667099410392,714.1000000000001,1.99685,,,,0.8108850344138635,1.1275638411347886,0.23417275003356686,-0.4642762289843899,,,Tier 3 - Solid
109,Ezequiel Tovar,COL,Batter,Batter,,,,20.7154,79.6018,68.5744,10.6309,0.262517,0.304173,0.440653,,,147.11,,,,,,0.8313877878703196,712.2,2.67458,0.27405825812951656,0.977282640186468,0.3665397626983706,,,,,,,Tier 2 - Strong
110,Jacob Misiorowski,MIL,Pitcher,SP,1.0,1.2235090087187939,Nick & Alex Gianaris,19.0119,71.1237,,,0.228282,,,8.8237,10.2959,162.275,4.03966,1.33115,147.252,0.0,0.6325,0.8173213216036367,617.8999999999999,1.58848,,,,-0.46453526900955244,0.6051090423590209,0.29301200012933565,-0.26934757683937366,,,Tier 3 - Solid
111,Sandy Alcantara,MIA,Pitcher,SP,,,,22.2239,93.34,,,0.258897,,,10.0485,16.2924,158.583,4.14847,1.31474,186.581,0.0,0.0,0.7751792409720311,747.7999999999998,2.51171,,,,1.1394364287964363,0.4986926726646515,0.05883867156604123,-0.08831876067074038,,,Tier 3 - Solid
112,Foster Griffin,WSN,Pitcher,SP,,,,17.1454,67.8635,,,0.255393,,,8.1297,11.1012,123.176,3.91879,1.28611,143.276,0.0,0.6621,0.7584099010366476,583.3,2.05663,,,,-0.24912988115944593,-0.5218610656258484,0.5531400235044416,0.22751640123711753,,,Tier 3 - Solid
113,Ryan Pepiot,TBR,Pitcher,SP,5.5,7.344698485949763,JD Barnett,27.4173,88.4269,,,0.242387,,,9.9707,13.9999,179.126,4.2577,1.29493,174.756,0.0,0.0,0.7488394534535858,681.5000000000001,2.08453,,,,0.5262278709343118,1.0908138759776052,-0.17623855184144585,0.13021754940242458,Partial,JD Barnett,Tier 3 - Solid
114,Tyler Soderstrom,ATH,Batter,Batter,,,,21.986,60.3932,67.2392,4.8457,0.259065,0.329269,0.475112,,,103.061,,,,,,0.7252340096414043,600.4,2.10981,0.4556125028376508,-0.3259080061343083,0.27046441575866303,,,,,,,Tier 2 - Strong
115,Nolan Schanuel,LAA,Batter,Batter,1.5,2.1089272338163148,Ross & Jack Kantor,15.5547,70.7192,57.0233,5.729,0.269414,0.363983,0.419582,,,74.9571,,,,,,0.7112620938018805,679.3,1.99259,-0.46334689743892893,0.3746504215443533,-0.4646285566809399,,,,,,,Tier 2 - Strong
116,Reese Olson,DET,Pitcher,SP,,,,16.1231,67.1742,,,0.24818,,,8.4857,11.0488,131.382,3.93661,1.29868,141.293,0.0,0.6104,0.7041635841352207,597.4000000000001,2.11741,,,,-0.26314607676772317,-0.2853354075240085,0.5147890565437037,0.0888489899488963,,,Tier 3 - Solid
117,Reynaldo López,ATL,Pitcher,SP,2.2,3.4106515426347475,Ross & Jack Kantor,17.0614,64.5949,,,0.243075,,,8.4501,9.7106,137.11,4.02463,1.28225,134.225,0.0,0.6594,0.6450380440508114,582.8999999999999,1.65477,,,,-0.6210940340768158,-0.1202343875864822,0.3253585227679367,0.2700984384346165,,,Tier 3 - Solid
118,Joey Cantillo,CLE,Pitcher,SP,,,,18.3885,70.3885,,,0.236842,,,8.5056,9.3456,151.314,3.93178,1.3358,148.827,0.0,0.6864,0.6345996405300803,628.8000000000002,1.41883,,,,-0.7187259309665326,0.2891746360155807,0.5251838472519175,-0.32064459056174727,,,Tier 3 - Solid
119,Braxton Garrett,MIA,Pitcher,SP,,,,13.8462,55.553,,,0.253345,,,7.0612,8.658,108.706,3.76242,1.23255,121.814,0.0,0.6413,0.623525252642896,529.6000000000001,1.8943,,,,-0.9026483756278179,-0.9389371407822732,0.8896686825196267,0.8183697463920223,,,Tier 3 - Solid
120,Jacob Wilson,ATH,Batter,Batter,1.0,1.6840934459301498,Tyler Hart,11.3378,55.9526,54.6807,4.7151,0.300523,0.348359,0.444953,,,38.3645,,,,,,0.5937912782789112,595.7,3.24068,-1.065893800091007,-0.6271766245683453,-0.6331921484581707,,,,,,,Tier 2 - Strong
121,Taylor Ward,BAL,Batter,Batter,,,,24.1956,72.7864,75.3315,4.724,0.243654,0.327804,0.436528,,,141.999,,,,,,0.5904925825374046,699.1,2.10184,0.7713391352216368,0.5148977953287159,0.8527521105161495,,,,,,,Tier 2 - Strong
122,Luis Arraez,,Batter,Batter,10.3,18.684033539910345,Zack Semler,6.6706,70.646,53.7976,8.8908,0.305499,0.345337,0.404174,,,26.3625,,,,,,0.5512728275721894,655.3,1.42862,-1.7327834356189489,0.36968423164448133,-0.6967362908207049,,,,,Partial,Zack Semler,Tier 2 - Strong
123,Gleyber Torres,DET,Batter,Batter,3.7,6.9723008133597295,Steve Cornish,17.5898,79.9757,65.8961,4.9468,0.259673,0.346169,0.405899,,,108.609,,,,,,0.5306713090907345,733.5,2.85312,-0.17255432431951803,1.0026495582679182,0.17382061821917796,,,,,,,Tier 3 - Solid
124,Ian Happ,CHC,Batter,Batter,,,,21.0899,78.3572,72.2207,7.8477,0.240489,0.338513,0.415313,,,150.516,,,,,,0.5076527677403914,729.8,2.08628,0.32757003574890614,0.892843843063782,0.6289120945934089,,,,,,,Tier 3 - Solid
125,Zebby Matthews,MIN,Pitcher,SP,1.0,2.0078260953638036,JD Barnett,18.0759,61.7566,,,0.250092,,,7.6583,8.1538,121.228,4.01589,1.22271,128.807,0.0,0.6546,0.49805110228872046,543.5999999999999,1.7705,,,,-1.037514135660133,-0.5780092476856078,0.3441681440494668,0.9269208463980773,,,Tier 3 - Solid
126,Grayson Rodriguez,LAA,Pitcher,SP,9.1,19.200736047546528,Tyler Hart,16.7702,58.9047,,,0.237503,,,7.7213,11.4737,135.613,3.80157,1.24457,128.892,0.0,0.0,0.4739401644533725,566.3,2.26519,,,,-0.14949184940213273,-0.16338317020632834,0.8054127702573998,0.6857697238236522,,,Tier 3 - Solid
127,Sean Manaea,NYM,Pitcher,SP,7.0,16.136711918495998,Steve Cornish,21.2639,71.5996,,,0.238801,,,9.5106,12.0761,148.994,4.01992,1.25674,149.162,0.0,0.0,0.4337934540416848,609.1000000000001,1.78122,,,,0.011640903163251951,0.2223041111805494,0.33549505780638134,0.5515149588771401,,,Tier 3 - Solid
128,Bailey Ober,MIN,Pitcher,SP,,,,24.1466,72.5625,,,0.252387,,,7.9725,10.024,129.402,4.34783,1.23397,141.392,0.0,0.6546,0.4261323161232961,529.6,1.69928,,,,-0.5372643450761662,-0.3424059416504583,-0.37021008114398946,0.8027048518789538,,,Tier 3 - Solid
129,Dustin May,STL,Pitcher,SP,,,,19.366,77.7963,,,0.248763,,,8.6677,11.1822,143.222,4.18962,1.33621,154.79,0.0,0.6791,0.41145973955546256,615.3,1.50927,,,,-0.22746362458939937,0.05593485715132476,-0.0297215018590076,-0.3251675530619973,,,Tier 3 - Solid
130,Eugenio Suárez,,Batter,Batter,,,,30.4321,71.4453,82.2477,3.0288,0.230072,0.306333,0.450044,,,170.309,,,,,,0.3422147315003102,681.4,2.38043,1.6624638378206276,0.4239120402096136,1.3504126216788248,,,,,,,Tier 3 - Solid
131,Casey Mize,DET,Pitcher,SP,,,,21.8212,79.6215,,,0.253208,,,9.595,13.3033,143.362,4.0871,1.27107,162.441,0.0,0.0,0.33807546095788776,645.5999999999998,2.27946,,,,0.3398980644319101,0.059970147443093515,0.19091492534721202,0.39343190368539716,,,Tier 3 - Solid
132,Matt Chapman,SFG,Batter,Batter,,,,22.163,70.8347,75.7314,8.6897,0.23789,0.329887,0.427032,,,146.286,,,,,,0.32799958843737526,698.0,3.27271,0.48090378358166125,0.38248641790275767,0.8815272237884593,,,,,,,Tier 3 - Solid
133,Salvador Perez,KCR,Batter,Batter,6.0,19.97400843205196,Jake Levine & Johnny Drago,25.3974,68.5338,83.2852,0.4775,0.254321,0.301923,0.445271,,,116.861,,,,,,0.3003903808497397,657.4,1.43316,0.943062644815715,0.22638387226593493,1.4250667352572757,,,,,,,Tier 3 - Solid
134,Bubba Chandler,PIT,Pitcher,SP,,,Steve Cornish,20.7709,83.5426,,,0.249527,,,8.7884,12.0482,148.396,4.29695,1.36124,162.414,0.0,0.6574,0.28689071026703344,616.7,1.86189,,,,0.004178081455791231,0.20506765693427798,-0.26070967716181437,-0.6012888978944715,Partial,Steve Cornish,Tier 3 - Solid
135,Will Warren,NYY,Pitcher,SP,,,,19.6506,70.0571,,,0.245909,,,8.7495,9.1043,138.103,4.08749,1.31157,142.51,0.0,0.6929,0.2862228716946488,568.0,1.49279,,,,-0.7832699767733504,-0.09161265001700548,0.19007559442046307,-0.05334853841269117,,,Tier 3 - Solid
136,Gerrit Cole,NYY,Pitcher,SP,25.1,92.59154510192877,Ethan Gobetz,19.6329,62.5592,,,0.239,,,8.2248,11.3089,133.26,4.00397,1.22121,130.983,0.0,0.0,0.2710830667354005,543.2,1.89114,,,,-0.19357331955946222,-0.23120487061013423,0.3698215405798817,0.9434682701794885,,,Tier 3 - Solid
137,Willy Adames,SFG,Batter,Batter,,,,23.7966,77.679,73.3273,10.9196,0.233355,0.320656,0.418046,,,153.0,,,,,,0.2554145841387898,704.3,3.36648,0.714326587103783,0.8468319579532192,0.7085383520256141,,,,,,,Tier 3 - Solid
138,Brandon Pfaadt,ARI,Pitcher,SP,,,,25.0416,90.9119,,,0.262978,,,10.3904,13.9099,152.375,4.33441,1.28051,175.799,0.0,0.0,0.18803784219322006,676.1000000000001,1.88724,,,,0.5021542525231488,0.3197563717267742,-0.3413284887414584,0.2892934500210513,,,Tier 3 - Solid
139,Oneil Cruz,PIT,Batter,Batter,10.1,63.39169285447698,JD Barnett,20.0739,60.7931,59.6648,24.5346,0.237226,0.323176,0.437742,,,146.241,,,,,,0.15932686989738115,603.4,2.45771,0.18239522650645024,-0.2987771408206633,-0.27455738461590284,,,,,,,Tier 3 - Solid
140,Mike Burrows,HOU,Pitcher,SP,,,,20.257,70.6475,,,0.246485,,,8.5672,9.6106,135.496,4.23392,1.30295,139.597,0.0,0.6631,0.12476881098239823,553.6,1.62133,,,,-0.647842498978108,-0.16675551995016372,-0.1250608866155014,0.04174399025114726,,,Tier 3 - Solid
141,Clay Holmes,NYM,Pitcher,SP,,,,16.4657,84.1105,,,0.254911,,,10.939,15.2952,146.245,3.9148,1.38918,175.582,0.0,0.0,0.11671360661207325,704.8000000000002,2.1427,,,,0.8727007368007498,0.14306830395145403,0.56172702452427,-0.9095122448628821,,,Tier 3 - Solid
142,Bryan Reynolds,PIT,Batter,Batter,6.6,59.6494389429815,JD Barnett,19.666,71.6054,73.2633,5.2366,0.254102,0.325019,0.421962,,,148.056,,,,,,0.11064647240536321,688.4,1.3632,0.12411096992180717,0.4347738845124757,0.703933182609691,,,,,,,Tier 3 - Solid
143,Marcus Semien,NYM,Batter,Batter,,,,21.9217,84.2,74.0968,9.544,0.241103,0.313937,0.399842,,,112.834,,,,,,0.08633088454049265,712.2,3.09023,0.4464247663865782,1.2892434926125793,0.7639083186748844,,,,,,,Tier 3 - Solid
144,Xavier Edwards,MIA,Batter,Batter,9.3,144.03050269167176,JD Barnett,4.6292,67.4048,45.2465,25.4598,0.285351,0.351209,0.374704,,,77.3102,,,,,,0.06456965591454367,615.7,2.71838,-2.0244762068665363,0.14978785591408406,-1.312037293828594,,,,,,,Tier 3 - Solid
145,Kodai Senga,NYM,Pitcher,SP,,,,14.6514,58.4029,,,0.237687,,,7.6182,8.89,124.487,3.92201,1.3344,123.466,0.0,0.7021,0.05969258551747114,515.5,1.43397,,,,-0.8405919370568196,-0.48407345439363897,0.5462101630322987,-0.3052003283657632,,,Tier 3 - Solid
146,Trevor Rogers,BAL,Pitcher,SP,,,,22.4379,87.7782,,,0.257366,,,10.5515,14.9932,148.612,4.18121,1.34397,174.69,0.0,0.0,0.05569818361850121,669.8000000000001,2.24341,,,,0.7919203727988474,0.21129353338443632,-0.011622083669344817,-0.41077289209116424,,,Tier 3 - Solid
147,Brendan Donovan,STL,Batter,Batter,,,,11.8235,69.2257,53.0867,6.1579,0.279777,0.353144,0.412055,,,73.0826,,,,,,0.05568500210102617,648.2,2.83464,-0.996492811066341,0.27332522187961583,-0.7478896492235196,,,,,,,Tier 3 - Solid
148,Mitch Keller,PIT,Pitcher,SP,,,,22.9765,93.5514,,,0.258095,,,9.7506,14.5128,155.552,4.34919,1.31861,179.816,0.0,0.0,0.04854583707213944,692.8999999999999,2.29717,,,,0.6634207474130397,0.41132863784784945,-0.373136978734708,-0.1310111140267804,,,Tier 3 - Solid
149,Hunter Goodman,COL,Batter,Batter,1.5,33.64759873375545,Jake Zuckman & Andrew Meyers,23.995,59.4672,70.4358,2.4368,0.254587,0.303769,0.487233,,,119.353,,,,,,0.044579704241871854,589.4,1.63317,0.7426756837117585,-0.3887316652501752,0.5004782369296258,,,,,Partial,Jake Zuckman & Andrew Meyers,Tier 3 - Solid
150,Michael McGreevy,STL,Pitcher,SP,,,,17.4373,73.0692,,,0.26982,,,8.5427,11.6059,101.067,4.04865,1.31232,148.613,0.0,0.6791,0.037106505932606226,563.1000000000001,1.45068,,,,-0.11413037880262414,-1.1591198732024484,0.2736643462024522,-0.061622250303396825,,,Tier 3 - Solid
151,Chris Bassitt,,Pitcher,SP,5.0,1185.2925403616407,Brian Frederick,20.626,81.6813,,,0.25047,,,9.7513,13.3685,148.345,4.14525,1.31756,163.988,0.0,0.0,0.004218367896312303,636.9000000000002,2.08985,,,,0.3573380635475524,0.203597658327991,0.06576853203818309,-0.11942791737979296,,,Tier 3 - Solid
152,Edward Cabrera,MIA,Pitcher,SP,,,,16.5972,68.9121,,,0.238443,,,8.3163,11.6504,149.599,4.02687,1.31069,142.261,0.0,0.0,-0.060786631400286395,614.3,2.01564,,,,-0.10222731192154928,0.23974232994140862,0.3205377502655777,-0.04364071646093032,,,Tier 3 - Solid
153,Jonathan Aranda,TBR,Batter,Batter,,,,17.69,58.3669,61.6181,1.7758,0.263357,0.350598,0.441613,,,122.388,,,,,,-0.0717507020704159,607.9,1.70731,-0.15823688742375602,-0.4633805552341796,-0.13400617492647013,,,,,,,Tier 3 - Solid
154,Brady Singer,CIN,Pitcher,SP,,,,26.4765,92.3353,,,0.256635,,,9.8273,13.6722,163.801,4.39499,1.32975,175.599,0.0,0.0,-0.09743377888767835,649.8000000000002,2.29067,,,,0.43857315145277714,0.649093706539304,-0.47170455936331607,-0.2539033146433896,,,Tier 3 - Solid
155,Mark Vientos,NYM,Batter,Batter,,,,24.7583,64.5727,73.8748,1.2397,0.248837,0.310528,0.457557,,,135.704,,,,,,-0.09806192386287732,628.9,1.55723,0.8517425458129062,-0.042353488558967985,0.7479341372633986,,,,,,,Tier 3 - Solid
156,Jo Adell,LAA,Batter,Batter,,,,27.2618,60.6432,72.3703,7.2502,0.237568,0.299846,0.472239,,,130.269,,,,,,-0.13507730891494796,585.9,1.67287,1.209464135319292,-0.30894697505551055,0.639676678103131,,,,,,,Tier 3 - Solid
157,Andy Pages,LAD,Batter,Batter,1.5,,Tyler Hart,21.0509,61.5977,68.3718,8.9173,0.255347,0.307524,0.449723,,,105.509,,,,,,-0.18079954040368207,584.7,2.30322,0.32199738066971717,-0.24418975839666063,0.35196152326608693,,,,,,,Tier 3 - Solid
158,Braxton Ashcraft,PIT,Pitcher,SP,,,,16.1289,69.8236,,,0.2573,,,8.089,9.6575,119.711,4.09144,1.33137,141.481,0.0,0.6574,-0.19924458015958657,565.4000000000001,1.67603,,,,-0.6352974689394018,-0.6217345003471347,0.18157467862388973,-0.27177453232731263,,,Tier 3 - Solid
159,Christian Yelich,MIL,Batter,Batter,2.8,,Brian Frederick,15.9102,57.2905,59.8078,12.3424,0.257954,0.344286,0.423474,,,112.532,,,,,,-0.2038831303196628,573.3,1.33664,-0.41255000306324696,-0.5364079706470511,-0.26426770920219833,,,,,Partial,Brian Frederick,Tier 3 - Solid
160,Masyn Winn,STL,Batter,Batter,1.5,,Nick & Alex Gianaris,15.5264,70.8076,68.2585,12.0358,0.261048,0.319132,0.404404,,,106.205,,,,,,-0.2047895682697201,675.5,3.70843,-0.4673906445861351,0.3806478421338157,0.3438089342844599,,,,,,,Tier 3 - Solid
161,Will Smith,LAD,Batter,Batter,,,,17.9138,60.9051,63.7867,2.6118,0.253988,0.34847,0.439658,,,92.5276,,,,,,-0.23182970528086458,591.2,3.02728,-0.12625842058471948,-0.29117859889736225,0.022037112501218776,,,,,,,Tier 3 - Solid
162,Roki Sasaki,LAD,Pitcher,SP,23.0,,Tyler Hart,17.4729,68.3072,,,0.250336,,,8.3354,8.7221,127.676,4.20467,1.33868,135.1,0.0,0.7738,-0.24688398350511287,538.3,1.72904,,,,-0.8855026096260896,-0.39215530624755457,-0.062111067109239054,-0.35241564422205574,,,Tier 3 - Solid
163,Drake Baldwin,ATL,Batter,Batter,,,,17.0152,57.1561,63.1621,0.9094,0.267768,0.340379,0.44675,,,78.6958,,,,,,-0.2515480613379052,572.6,2.24857,-0.254658109152899,-0.5455262209550127,-0.02290646276731134,,,,,,,Tier 3 - Solid
164,Cade Cavalli,WSN,Pitcher,SP,,,,16.8409,73.2237,,,0.25459,,,8.5437,13.3356,127.23,3.97533,1.32861,151.72,0.0,0.0,-0.2573141048814803,602.3,2.15709,,,,0.3485378185950273,-0.4050105881770476,0.4314585604314826,-0.2413272725695184,,,Tier 3 - Solid
165,Luke Keaschall,MIN,Batter,Batter,1.0,,Tyler Hart,9.8512,62.1762,48.227,19.8896,0.267196,0.350554,0.400851,,,79.8788,,,,,,-0.31268060050175794,564.7,2.59241,-1.2783119806223402,-0.20494193248032277,-1.0975731150135863,,,,,,,Tier 3 - Solid
166,Taj Bradley,MIN,Pitcher,SP,,,,17.0222,61.2372,,,0.245981,,,7.1036,7.4639,123.099,4.14416,1.29684,123.848,0.0,0.6546,-0.3590543496479942,510.6999999999999,1.5193,,,,-1.2220517950141483,-0.5240804752863214,0.06811435437191983,0.10914716312076078,,,Tier 3 - Solid
167,Patrick Sandoval,BOS,Pitcher,SP,,,,13.5523,58.7931,,,0.250047,,,7.4649,8.8676,114.667,3.93894,1.35242,123.452,0.0,0.6704,-0.3600784004841949,503.6,1.6882,,,,-0.8465835931947093,-0.76712024485916,0.5097745922890164,-0.5039900460597762,,,Tier 4 - Depth
168,Quinn Priester,MIL,Pitcher,SP,,,,20.0088,84.9277,,,0.260805,,,9.7518,14.2104,137.707,4.1413,1.36381,169.088,0.0,0.0,-0.403979916744616,638.4000000000001,1.87308,,,,0.5825333895515319,-0.10302675684229579,0.0742694478347545,-0.6296401506399547,,,Tier 4 - Depth
169,Landen Roupp,SFG,Pitcher,SP,,,,15.0515,65.2181,,,0.24933,,,7.6478,9.4843,121.945,4.09498,1.36366,131.902,0.0,0.6691,-0.42179815210804394,536.5000000000002,1.10571,,,,-0.6816258101484403,-0.557342796691333,0.17395613636569768,-0.627985408261815,,,Tier 4 - Depth
170,Alec Bohm,PHI,Batter,Batter,,,,14.2503,60.805,67.1364,2.5351,0.274883,0.329709,0.424955,,,83.0661,,,,,,-0.4362331416223276,607.8,2.11353,-0.6497307765490267,-0.2979697957413127,0.26306736238433553,,,,,,,Tier 3 - Solid
171,Alejandro Kirk,TOR,Batter,Batter,,,,14.1614,53.9039,55.7626,0.9634,0.276288,0.354371,0.434932,,,54.7954,,,,,,-0.46738553316898607,557.1,4.17696,-0.6624335723577414,-0.7661688820528768,-0.5553431985974238,,,,,,,Tier 3 - Solid
172,Steven Matz,TBR,Pitcher,SP,,,,19.7622,70.6167,,,0.261739,,,7.7113,9.6048,113.182,4.27857,1.31211,137.556,0.0,0.6589,-0.4715278546487618,506.6,1.70103,,,,-0.6493939099423831,-0.809923145453997,-0.22115351707548722,-0.0593056109740013,,,Tier 4 - Depth
173,Bryce Miller,SEA,Pitcher,SP,,,,21.6278,71.6505,,,0.248023,,,8.4219,11.3813,127.605,4.18856,1.27009,143.442,0.0,0.0,-0.48499966113804505,538.2,1.37449,,,,-0.17420743097092664,-0.3942017748955231,-0.027440243442712644,0.4042428872225852,,,Tier 4 - Depth
174,Luis García Jr.,WSN,Batter,Batter,,,,15.1707,53.593,59.1416,12.9448,0.273255,0.314992,0.438136,,,72.6337,,,,,,-0.48986133745613797,545.0,1.7743,-0.5182161166801721,-0.7872616203024695,-0.31220464459107905,,,,,,,Tier 3 - Solid
175,Shane Smith,CHW,Pitcher,SP,,,,23.7172,88.0664,,,0.25025,,,8.984,13.3127,153.331,4.38319,1.35104,168.339,0.0,0.0,-0.5226213100596853,605.2,1.77665,,,,0.3424124201326314,0.3473116397191403,-0.44630941850267014,-0.48876641618087896,,,Tier 4 - Depth
176,Ozzie Albies,ATL,Batter,Batter,,,,16.7724,63.9373,66.1844,9.7894,0.258228,0.319323,0.420157,,,82.062,,,,,,-0.5456513275625055,617.0,2.0608,-0.28935145923564315,-0.08546164514884011,0.19456546732247107,,,,,,,Tier 3 - Solid
